season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count,dia,date
winter,0,11,7,False,0,False,clear,15.58,19.695,0.87,15.0013,23,27,2023-11-27
winter,0,11,8,False,0,False,clear,16.400000000000002,20.455,0.82,19.9995,42,27,2023-11-27
winter,0,11,9,False,0,False,clear,18.86,22.725,0.72,19.0012,111,27,2023-11-27
winter,0,11,10,False,0,False,clear,18.86,22.725,0.72,19.0012,189,27,2023-11-27
winter,0,11,11,False,0,False,clear,20.5,24.24,0.63,23.9994,240,27,2023-11-27
winter,0,11,12,False,0,False,clear,22.14,25.76,0.56,19.0012,256,27,2023-11-27
winter,0,11,13,False,0,False,clear,22.14,25.76,0.6,12.998,313,27,2023-11-27
winter,0,11,14,False,0,False,clear,25.42,31.06,0.43,31.0009,313,27,2023-11-27
winter,0,11,15,False,0,False,clear,25.42,31.06,0.43,19.0012,317,27,2023-11-27
winter,0,11,16,False,0,False,clear,22.96,26.515,0.52,16.997899999999998,323,27,2023-11-27
winter,0,11,17,False,0,False,clear,22.14,25.76,0.56,12.998,204,27,2023-11-27
winter,0,11,18,False,0,False,clear,20.5,24.24,0.63,11.0014,155,27,2023-11-27
winter,0,11,19,False,0,False,clear,19.68,23.485,0.67,15.0013,139,27,2023-11-27
winter,0,11,20,False,0,False,clear,20.5,24.24,0.63,16.997899999999998,104,27,2023-11-27
winter,0,11,21,False,0,False,clear,19.68,23.485,0.67,19.0012,88,27,2023-11-27
winter,0,11,22,False,0,False,clear,19.68,23.485,0.72,16.997899999999998,66,27,2023-11-27
winter,0,11,23,False,0,False,clear,19.68,23.485,0.72,16.997899999999998,32,27,2023-11-27
winter,0,11,0,False,1,True,clear,18.86,22.725,0.77,19.0012,16,28,2023-11-28
winter,0,11,1,False,1,True,clear,18.86,22.725,0.77,19.9995,13,28,2023-11-28
winter,0,11,3,False,1,True,clear,18.04,21.97,0.88,15.0013,5,28,2023-11-28
winter,0,11,4,False,1,True,clear,18.04,21.97,0.82,6.0032,4,28,2023-11-28
winter,0,11,5,False,1,True,clear,16.400000000000002,20.455,0.87,0.0,34,28,2023-11-28
winter,0,11,6,False,1,True,clear,17.22,21.21,0.82,6.0032,104,28,2023-11-28
winter,0,11,7,False,1,True,clear,17.22,21.21,0.88,0.0,277,28,2023-11-28
winter,0,11,8,False,1,True,misty,17.22,21.21,0.94,0.0,407,28,2023-11-28
winter,0,11,9,False,1,True,misty,18.04,21.97,0.88,15.0013,208,28,2023-11-28
winter,0,11,10,False,1,True,misty,19.68,23.485,0.77,8.9981,107,28,2023-11-28
winter,0,11,11,False,1,True,misty,21.32,25.0,0.68,7.0015,118,28,2023-11-28
winter,0,11,12,False,1,True,clear,22.96,26.515,0.6,7.0015,178,28,2023-11-28
winter,0,11,13,False,1,True,misty,23.78,27.275,0.56,0.0,162,28,2023-11-28
winter,0,11,14,False,1,True,clear,24.6,31.06,0.56,0.0,143,28,2023-11-28
winter,0,11,15,False,1,True,clear,23.78,27.275,0.6,11.0014,150,28,2023-11-28
winter,0,11,16,False,1,True,clear,22.96,26.515,0.6,12.998,264,28,2023-11-28
winter,0,11,17,False,1,True,clear,23.78,27.275,0.56,12.998,468,28,2023-11-28
winter,0,11,18,False,1,True,clear,22.96,26.515,0.64,15.0013,416,28,2023-11-28
winter,0,11,19,False,1,True,clear,22.14,25.76,0.73,15.0013,264,28,2023-11-28
winter,0,11,20,False,1,True,misty,22.14,25.76,0.73,16.997899999999998,218,28,2023-11-28
winter,0,11,21,False,1,True,misty,22.14,25.76,0.77,15.0013,156,28,2023-11-28
winter,0,11,22,False,1,True,misty,21.32,25.0,0.83,7.0015,109,28,2023-11-28
winter,0,11,23,False,1,True,misty,21.32,25.0,0.83,8.9981,46,28,2023-11-28
winter,0,11,0,False,2,True,clear,21.32,25.0,0.83,0.0,22,29,2023-11-29
winter,0,11,1,False,2,True,clear,21.32,25.0,0.83,6.0032,17,29,2023-11-29
winter,0,11,2,False,2,True,misty,20.5,24.24,0.88,0.0,5,29,2023-11-29
winter,0,11,3,False,2,True,misty,20.5,24.24,0.88,0.0,2,29,2023-11-29
winter,0,11,4,False,2,True,misty,21.32,25.0,0.83,22.0028,6,29,2023-11-29
winter,0,11,5,False,2,True,clear,20.5,24.24,0.88,19.0012,22,29,2023-11-29
winter,0,11,6,False,2,True,clear,21.32,25.0,0.83,19.0012,89,29,2023-11-29
winter,0,11,7,False,2,True,clear,21.32,25.0,0.77,15.0013,342,29,2023-11-29
winter,0,11,8,False,2,True,clear,22.14,25.76,0.77,19.0012,449,29,2023-11-29
winter,0,11,9,False,2,True,rain,22.96,26.515,0.73,27.9993,202,29,2023-11-29
winter,0,11,10,False,2,True,rain,22.96,26.515,0.73,27.9993,36,29,2023-11-29
winter,0,11,11,False,2,True,rain,20.5,24.24,0.88,19.9995,11,29,2023-11-29
winter,0,11,12,False,2,True,rain,17.22,21.21,0.82,27.9993,18,29,2023-11-29
winter,0,11,13,False,2,True,rain,17.22,21.21,0.77,19.0012,22,29,2023-11-29
winter,0,11,14,False,2,True,rain,16.400000000000002,20.455,0.94,12.998,36,29,2023-11-29
winter,0,11,15,False,2,True,rain,16.400000000000002,20.455,0.87,22.0028,65,29,2023-11-29
winter,0,11,16,False,2,True,rain,16.400000000000002,20.455,0.87,15.0013,151,29,2023-11-29
winter,0,11,17,False,2,True,misty,16.400000000000002,20.455,0.87,19.9995,354,29,2023-11-29
winter,0,11,18,False,2,True,misty,16.400000000000002,20.455,0.82,19.9995,358,29,2023-11-29
winter,0,11,19,False,2,True,misty,16.400000000000002,20.455,0.82,22.0028,250,29,2023-11-29
winter,0,11,20,False,2,True,misty,15.58,19.695,0.87,16.997899999999998,184,29,2023-11-29
winter,0,11,21,False,2,True,misty,15.58,19.695,0.87,16.997899999999998,125,29,2023-11-29
winter,0,11,22,False,2,True,clear,15.58,19.695,0.82,19.9995,95,29,2023-11-29
winter,0,11,23,False,2,True,clear,14.76,16.665,0.76,26.0027,53,29,2023-11-29
winter,0,11,0,False,3,True,clear,14.76,16.665,0.62,27.9993,24,30,2023-11-30
winter,0,11,1,False,3,True,clear,13.94,15.15,0.66,22.0028,8,30,2023-11-30
winter,0,11,2,False,3,True,clear,13.12,15.909999999999998,0.7,11.0014,5,30,2023-11-30
winter,0,11,3,False,3,True,clear,13.12,15.909999999999998,0.7,11.0014,1,30,2023-11-30
winter,0,11,4,False,3,True,clear,12.3,14.395,0.75,15.0013,5,30,2023-11-30
winter,0,11,5,False,3,True,clear,11.48,13.635,0.81,12.998,22,30,2023-11-30
winter,0,11,6,False,3,True,clear,10.66,13.635,0.87,7.0015,103,30,2023-11-30
winter,0,11,7,False,3,True,clear,10.66,13.635,0.81,7.0015,285,30,2023-11-30
winter,0,11,8,False,3,True,clear,11.48,13.635,0.81,12.998,478,30,2023-11-30
winter,0,11,9,False,3,True,clear,12.3,14.395,0.75,19.0012,193,30,2023-11-30
winter,0,11,10,False,3,True,clear,13.94,15.909999999999998,0.66,15.0013,110,30,2023-11-30
winter,0,11,11,False,3,True,clear,15.58,19.695,0.54,19.9995,122,30,2023-11-30
winter,0,11,12,False,3,True,misty,14.76,16.665,0.53,19.0012,160,30,2023-11-30
winter,0,11,13,False,3,True,misty,15.58,19.695,0.43,23.9994,147,30,2023-11-30
winter,0,11,14,False,3,True,misty,15.58,19.695,0.43,23.9994,112,30,2023-11-30
winter,0,11,15,False,3,True,clear,14.76,16.665,0.46,22.0028,115,30,2023-11-30
winter,0,11,16,False,3,True,clear,14.76,16.665,0.46,19.0012,226,30,2023-11-30
winter,0,11,17,False,3,True,misty,13.94,15.15,0.49,22.0028,380,30,2023-11-30
winter,0,11,18,False,3,True,clear,13.94,15.15,0.49,22.0028,376,30,2023-11-30
winter,0,11,19,False,3,True,misty,13.12,15.15,0.57,19.0012,279,30,2023-11-30
winter,0,11,20,False,3,True,misty,13.12,15.15,0.57,19.0012,190,30,2023-11-30
winter,0,11,21,False,3,True,clear,13.12,14.395,0.53,26.0027,135,30,2023-11-30
winter,0,11,22,False,3,True,clear,12.3,13.635,0.56,19.9995,87,30,2023-11-30
winter,0,11,23,False,3,True,clear,11.48,12.88,0.52,19.0012,50,30,2023-11-30
winter,0,12,0,False,4,True,clear,11.48,12.88,0.52,22.0028,20,1,2023-12-01
winter,0,12,1,False,4,True,clear,10.66,12.12,0.6,19.0012,10,1,2023-12-01
winter,0,12,2,False,4,True,clear,10.66,11.365,0.56,19.9995,9,1,2023-12-01
winter,0,12,3,False,4,True,clear,10.66,12.12,0.56,16.997899999999998,7,1,2023-12-01
winter,0,12,4,False,4,True,clear,10.66,12.12,0.56,19.0012,1,1,2023-12-01
winter,0,12,5,False,4,True,clear,10.66,12.12,0.56,16.997899999999998,24,1,2023-12-01
winter,0,12,6,False,4,True,clear,9.84,10.605,0.65,19.0012,97,1,2023-12-01
winter,0,12,7,False,4,True,clear,9.84,10.605,0.65,23.9994,276,1,2023-12-01
winter,0,12,8,False,4,True,clear,10.66,11.365,0.6,22.0028,477,1,2023-12-01
winter,0,12,9,False,4,True,clear,12.3,13.635,0.52,22.0028,224,1,2023-12-01
winter,0,12,10,False,4,True,clear,13.12,15.15,0.53,19.9995,93,1,2023-12-01
winter,0,12,11,False,4,True,clear,13.94,15.909999999999998,0.49,16.997899999999998,102,1,2023-12-01
winter,0,12,12,False,4,True,clear,14.76,17.424999999999997,0.46,15.0013,148,1,2023-12-01
winter,0,12,13,False,4,True,clear,16.400000000000002,20.455,0.4,15.0013,154,1,2023-12-01
winter,0,12,14,False,4,True,clear,16.400000000000002,20.455,0.4,15.0013,150,1,2023-12-01
winter,0,12,15,False,4,True,clear,16.400000000000002,20.455,0.4,15.0013,154,1,2023-12-01
winter,0,12,16,False,4,True,clear,16.400000000000002,20.455,0.4,12.998,201,1,2023-12-01
winter,0,12,17,False,4,True,clear,14.76,17.424999999999997,0.46,8.9981,418,1,2023-12-01
winter,0,12,18,False,4,True,clear,14.76,18.18,0.43,7.0015,405,1,2023-12-01
winter,0,12,19,False,4,True,clear,13.94,17.424999999999997,0.46,7.0015,228,1,2023-12-01
winter,0,12,20,False,4,True,clear,13.94,17.424999999999997,0.46,7.0015,190,1,2023-12-01
winter,0,12,21,False,4,True,clear,12.3,15.909999999999998,0.61,7.0015,162,1,2023-12-01
winter,0,12,22,False,4,True,clear,12.3,16.665,0.61,0.0,104,1,2023-12-01
winter,0,12,23,False,4,True,clear,10.66,14.395,0.7,6.0032,73,1,2023-12-01
winter,0,12,0,False,5,True,clear,10.66,14.395,0.7,6.0032,38,2,2023-12-02
winter,0,12,1,False,5,True,clear,9.84,14.395,0.75,0.0,15,2,2023-12-02
winter,0,12,2,False,5,True,clear,9.84,14.395,0.75,0.0,10,2,2023-12-02
winter,0,12,3,False,5,True,clear,9.02,13.635,0.8,0.0,1,2,2023-12-02
winter,0,12,4,False,5,True,clear,9.02,13.635,0.8,0.0,3,2,2023-12-02
winter,0,12,5,False,5,True,clear,9.02,12.88,0.8,6.0032,23,2,2023-12-02
winter,0,12,6,False,5,True,clear,9.02,13.635,0.8,0.0,87,2,2023-12-02
winter,0,12,7,False,5,True,clear,9.02,12.88,0.87,6.0032,205,2,2023-12-02
winter,0,12,8,False,5,True,clear,9.84,14.395,0.87,0.0,445,2,2023-12-02
winter,0,12,9,False,5,True,clear,11.48,15.909999999999998,0.81,0.0,246,2,2023-12-02
winter,0,12,10,False,5,True,clear,12.3,14.395,0.75,15.0013,105,2,2023-12-02
winter,0,12,11,False,5,True,clear,13.94,16.665,0.66,11.0014,160,2,2023-12-02
winter,0,12,12,False,5,True,clear,14.76,17.424999999999997,0.57,8.9981,204,2,2023-12-02
winter,0,12,13,False,5,True,clear,16.400000000000002,20.455,0.47,8.9981,207,2,2023-12-02
winter,0,12,14,False,5,True,clear,17.22,21.21,0.44,7.0015,170,2,2023-12-02
winter,0,12,15,False,5,True,clear,17.22,21.21,0.41,6.0032,199,2,2023-12-02
winter,0,12,16,False,5,True,clear,17.22,21.21,0.41,6.0032,276,2,2023-12-02
winter,0,12,17,False,5,True,clear,17.22,21.21,0.38,0.0,411,2,2023-12-02
winter,0,12,18,False,5,True,clear,16.400000000000002,20.455,0.5,0.0,372,2,2023-12-02
winter,0,12,19,False,5,True,clear,13.94,15.909999999999998,0.53,16.997899999999998,265,2,2023-12-02
winter,0,12,20,False,5,True,clear,15.58,19.695,0.4,19.0012,190,2,2023-12-02
winter,0,12,21,False,5,True,clear,13.94,16.665,0.49,12.998,111,2,2023-12-02
winter,0,12,22,False,5,True,clear,13.12,15.909999999999998,0.53,12.998,102,2,2023-12-02
winter,0,12,23,False,5,True,clear,13.12,15.15,0.53,19.0012,95,2,2023-12-02
winter,0,12,0,False,6,False,clear,12.3,14.395,0.56,16.997899999999998,75,3,2023-12-03
winter,0,12,1,False,6,False,clear,10.66,12.88,0.65,12.998,71,3,2023-12-03
winter,0,12,2,False,6,False,clear,10.66,12.88,0.65,11.0014,50,3,2023-12-03
winter,0,12,3,False,6,False,clear,9.84,12.12,0.7,8.9981,9,3,2023-12-03
winter,0,12,4,False,6,False,clear,9.02,11.365,0.75,8.9981,8,3,2023-12-03
winter,0,12,5,False,6,False,clear,9.84,12.88,0.7,6.0032,6,3,2023-12-03
winter,0,12,6,False,6,False,clear,9.84,12.88,0.65,7.0015,11,3,2023-12-03
winter,0,12,7,False,6,False,clear,9.02,12.88,0.75,6.0032,26,3,2023-12-03
winter,0,12,8,False,6,False,clear,9.84,12.88,0.75,6.0032,63,3,2023-12-03
winter,0,12,9,False,6,False,clear,10.66,13.635,0.7,7.0015,124,3,2023-12-03
winter,0,12,10,False,6,False,clear,13.12,16.665,0.61,8.9981,195,3,2023-12-03
winter,0,12,11,False,6,False,clear,13.12,16.665,0.57,6.0032,275,3,2023-12-03
winter,0,12,12,False,6,False,clear,14.76,18.94,0.5,0.0,358,3,2023-12-03
winter,0,12,13,False,6,False,clear,14.76,18.18,0.5,6.0032,292,3,2023-12-03
winter,0,12,14,False,6,False,clear,14.76,18.94,0.46,0.0,343,3,2023-12-03
winter,0,12,15,False,6,False,clear,15.58,19.695,0.46,0.0,337,3,2023-12-03
winter,0,12,16,False,6,False,clear,15.58,19.695,0.46,0.0,305,3,2023-12-03
winter,0,12,17,False,6,False,clear,14.76,18.94,0.62,0.0,232,3,2023-12-03
winter,0,12,18,False,6,False,clear,13.94,16.665,0.53,8.9981,224,3,2023-12-03
winter,0,12,19,False,6,False,clear,12.3,15.909999999999998,0.61,6.0032,175,3,2023-12-03
winter,0,12,20,False,6,False,clear,12.3,15.909999999999998,0.61,6.0032,127,3,2023-12-03
winter,0,12,21,False,6,False,misty,12.3,15.909999999999998,0.61,6.0032,109,3,2023-12-03
winter,0,12,22,False,6,False,misty,13.12,16.665,0.61,6.0032,114,3,2023-12-03
winter,0,12,23,False,6,False,clear,12.3,15.15,0.7,8.9981,85,3,2023-12-03
winter,0,12,0,False,0,False,clear,12.3,15.909999999999998,0.7,7.0015,83,4,2023-12-04
winter,0,12,1,False,0,False,clear,12.3,15.909999999999998,0.75,6.0032,74,4,2023-12-04
winter,0,12,2,False,0,False,clear,10.66,15.15,0.81,0.0,62,4,2023-12-04
winter,0,12,3,False,0,False,clear,11.48,15.909999999999998,0.75,0.0,41,4,2023-12-04
winter,0,12,4,False,0,False,clear,10.66,15.15,0.87,0.0,11,4,2023-12-04
winter,0,12,5,False,0,False,clear,10.66,15.15,0.81,0.0,4,4,2023-12-04
winter,0,12,6,False,0,False,clear,9.84,14.395,0.93,0.0,4,4,2023-12-04
winter,0,12,7,False,0,False,clear,10.66,15.15,0.87,0.0,26,4,2023-12-04
winter,0,12,8,False,0,False,clear,10.66,15.15,0.87,0.0,55,4,2023-12-04
winter,0,12,9,False,0,False,clear,12.3,16.665,0.81,0.0,126,4,2023-12-04
winter,0,12,10,False,0,False,clear,13.12,16.665,0.81,8.9981,216,4,2023-12-04
winter,0,12,11,False,0,False,clear,13.94,16.665,0.81,11.0014,254,4,2023-12-04
winter,0,12,12,False,0,False,clear,14.76,17.424999999999997,0.81,11.0014,329,4,2023-12-04
winter,0,12,13,False,0,False,clear,16.400000000000002,20.455,0.66,15.0013,357,4,2023-12-04
winter,0,12,14,False,0,False,clear,17.22,21.21,0.62,8.9981,323,4,2023-12-04
winter,0,12,15,False,0,False,clear,17.22,21.21,0.62,12.998,296,4,2023-12-04
winter,0,12,16,False,0,False,clear,17.22,21.21,0.58,15.0013,330,4,2023-12-04
winter,0,12,17,False,0,False,clear,15.58,19.695,0.76,8.9981,245,4,2023-12-04
winter,0,12,18,False,0,False,clear,15.58,19.695,0.71,0.0,171,4,2023-12-04
winter,0,12,19,False,0,False,clear,15.58,19.695,0.76,0.0,173,4,2023-12-04
winter,0,12,20,False,0,False,clear,14.76,17.424999999999997,0.76,8.9981,124,4,2023-12-04
winter,0,12,21,False,0,False,clear,14.76,18.18,0.81,7.0015,72,4,2023-12-04
winter,0,12,22,False,0,False,clear,13.94,17.424999999999997,0.87,7.0015,64,4,2023-12-04
winter,0,12,23,False,0,False,clear,13.94,17.424999999999997,0.87,7.0015,45,4,2023-12-04
winter,0,12,0,False,1,True,clear,13.12,16.665,0.87,6.0032,24,5,2023-12-05
winter,0,12,1,False,1,True,clear,13.12,17.424999999999997,0.87,0.0,12,5,2023-12-05
winter,0,12,2,False,1,True,clear,13.12,17.424999999999997,0.87,0.0,8,5,2023-12-05
winter,0,12,3,False,1,True,clear,13.12,17.424999999999997,0.87,0.0,2,5,2023-12-05
winter,0,12,4,False,1,True,clear,12.3,15.909999999999998,0.87,7.0015,7,5,2023-12-05
winter,0,12,5,False,1,True,clear,12.3,15.909999999999998,0.87,7.0015,25,5,2023-12-05
winter,0,12,6,False,1,True,clear,12.3,15.909999999999998,0.93,6.0032,90,5,2023-12-05
winter,0,12,7,False,1,True,clear,13.12,17.424999999999997,0.9,0.0,283,5,2023-12-05
winter,0,12,8,False,1,True,clear,13.12,17.424999999999997,0.93,0.0,404,5,2023-12-05
winter,0,12,9,False,1,True,misty,14.76,18.18,0.87,6.0032,190,5,2023-12-05
winter,0,12,10,False,1,True,misty,14.76,18.18,0.87,6.0032,87,5,2023-12-05
winter,0,12,11,False,1,True,misty,14.76,18.18,0.87,6.0032,123,5,2023-12-05
winter,0,12,12,False,1,True,misty,16.400000000000002,20.455,0.76,7.0015,154,5,2023-12-05
winter,0,12,13,False,1,True,misty,17.22,21.21,0.71,6.0032,171,5,2023-12-05
winter,0,12,14,False,1,True,misty,18.86,22.725,0.67,0.0,133,5,2023-12-05
winter,0,12,15,False,1,True,misty,18.86,22.725,0.72,6.0032,148,5,2023-12-05
winter,0,12,16,False,1,True,clear,20.5,24.24,0.63,6.0032,248,5,2023-12-05
winter,0,12,17,False,1,True,clear,17.22,21.21,0.77,0.0,446,5,2023-12-05
winter,0,12,18,False,1,True,clear,18.04,21.97,0.77,0.0,399,5,2023-12-05
winter,0,12,19,False,1,True,misty,18.86,22.725,0.77,0.0,308,5,2023-12-05
winter,0,12,20,False,1,True,misty,18.86,22.725,0.82,7.0015,205,5,2023-12-05
winter,0,12,21,False,1,True,misty,18.04,21.97,0.88,6.0032,176,5,2023-12-05
winter,0,12,22,False,1,True,misty,18.04,21.97,0.88,8.9981,106,5,2023-12-05
winter,0,12,23,False,1,True,misty,18.86,22.725,0.88,8.9981,62,5,2023-12-05
winter,0,12,0,False,2,True,misty,20.5,24.24,0.77,19.9995,28,6,2023-12-06
winter,0,12,1,False,2,True,misty,18.86,22.725,0.88,19.9995,16,6,2023-12-06
winter,0,12,2,False,2,True,misty,18.86,22.725,0.87,12.998,3,6,2023-12-06
winter,0,12,3,False,2,True,misty,18.86,22.725,0.87,12.998,3,6,2023-12-06
winter,0,12,4,False,2,True,rain,18.86,22.725,0.88,15.0013,7,6,2023-12-06
winter,0,12,5,False,2,True,rain,18.86,22.725,0.88,15.0013,20,6,2023-12-06
winter,0,12,6,False,2,True,misty,18.04,21.97,0.94,19.0012,86,6,2023-12-06
winter,0,12,7,False,2,True,misty,18.86,22.725,0.94,12.998,234,6,2023-12-06
winter,0,12,8,False,2,True,misty,18.86,22.725,0.94,12.998,414,6,2023-12-06
winter,0,12,9,False,2,True,misty,18.86,22.725,0.94,15.0013,204,6,2023-12-06
winter,0,12,10,False,2,True,rain,18.86,22.725,0.94,19.0012,50,6,2023-12-06
winter,0,12,11,False,2,True,rain,18.86,22.725,0.94,16.997899999999998,32,6,2023-12-06
winter,0,12,12,False,2,True,rain,18.86,22.725,1.0,15.0013,55,6,2023-12-06
winter,0,12,13,False,2,True,rain,18.86,22.725,1.0,12.998,71,6,2023-12-06
winter,0,12,14,False,2,True,rain,19.68,23.485,1.0,15.0013,75,6,2023-12-06
winter,0,12,15,False,2,True,rain,20.5,24.24,1.0,12.998,45,6,2023-12-06
winter,0,12,16,False,2,True,rain,18.86,22.725,1.0,16.997899999999998,88,6,2023-12-06
winter,0,12,17,False,2,True,misty,18.86,22.725,1.0,15.0013,262,6,2023-12-06
winter,0,12,18,False,2,True,misty,18.86,22.725,1.0,19.0012,304,6,2023-12-06
winter,0,12,19,False,2,True,rain,18.86,22.725,1.0,19.9995,233,6,2023-12-06
winter,0,12,20,False,2,True,rain,18.86,22.725,1.0,19.9995,110,6,2023-12-06
winter,0,12,21,False,2,True,misty,18.04,21.97,1.0,12.998,114,6,2023-12-06
winter,0,12,22,False,2,True,rain,18.86,22.725,1.0,11.0014,87,6,2023-12-06
winter,0,12,23,False,2,True,rain,18.86,22.725,1.0,11.0014,53,6,2023-12-06
winter,0,12,0,False,3,True,clear,18.04,21.97,1.0,12.998,33,7,2023-12-07
winter,0,12,1,False,3,True,misty,18.86,22.725,1.0,16.997899999999998,13,7,2023-12-07
winter,0,12,2,False,3,True,rain,18.86,22.725,1.0,15.0013,6,7,2023-12-07
winter,0,12,3,False,3,True,rain,18.86,22.725,1.0,15.0013,3,7,2023-12-07
winter,0,12,4,False,3,True,rain,18.86,22.725,1.0,11.0014,1,7,2023-12-07
winter,0,12,5,False,3,True,rain,18.86,22.725,1.0,11.0014,3,7,2023-12-07
winter,0,12,6,False,3,True,rain,19.68,23.485,1.0,27.9993,18,7,2023-12-07
winter,0,12,7,False,3,True,rain,18.04,21.97,1.0,7.0015,46,7,2023-12-07
winter,0,12,8,False,3,True,rain,18.04,21.97,1.0,0.0,86,7,2023-12-07
winter,0,12,9,False,3,True,rain,18.04,21.97,1.0,16.997899999999998,64,7,2023-12-07
winter,0,12,10,False,3,True,rain,18.04,21.97,1.0,6.0032,33,7,2023-12-07
winter,0,12,11,False,3,True,rain,18.04,21.97,1.0,6.0032,50,7,2023-12-07
winter,0,12,12,False,3,True,rain,18.04,21.97,1.0,8.9981,33,7,2023-12-07
winter,0,12,13,False,3,True,rain,18.04,21.97,1.0,12.998,33,7,2023-12-07
winter,0,12,14,False,3,True,rain,18.04,21.97,1.0,12.998,25,7,2023-12-07
winter,0,12,15,False,3,True,rain,17.22,21.21,0.94,15.0013,30,7,2023-12-07
winter,0,12,16,False,3,True,rain,17.22,21.21,0.94,12.998,31,7,2023-12-07
winter,0,12,17,False,3,True,rain,16.400000000000002,20.455,1.0,22.0028,52,7,2023-12-07
winter,0,12,18,False,3,True,rain,16.400000000000002,20.455,0.94,19.9995,51,7,2023-12-07
winter,0,12,19,False,3,True,rain,13.94,14.395,0.87,43.000600000000006,33,7,2023-12-07
winter,0,12,20,False,3,True,rain,13.94,14.395,0.87,43.000600000000006,26,7,2023-12-07
winter,0,12,21,False,3,True,rain,12.3,12.88,0.87,35.0008,6,7,2023-12-07
winter,0,12,22,False,3,True,rain,9.84,9.85,0.93,30.0026,13,7,2023-12-07
winter,0,12,23,False,3,True,clear,9.84,10.605,0.93,26.0027,16,7,2023-12-07
winter,0,12,0,False,4,True,misty,10.66,11.365,0.87,19.9995,21,8,2023-12-08
winter,0,12,1,False,4,True,clear,10.66,11.365,0.81,23.9994,7,8,2023-12-08
winter,0,12,2,False,4,True,clear,11.48,13.635,0.65,15.0013,4,8,2023-12-08
winter,0,12,3,False,4,True,clear,10.66,11.365,0.6,19.9995,1,8,2023-12-08
winter,0,12,4,False,4,True,misty,9.84,9.85,0.6,31.0009,2,8,2023-12-08
winter,0,12,5,False,4,True,clear,9.02,10.605,0.64,15.0013,12,8,2023-12-08
winter,0,12,6,False,4,True,clear,9.02,10.605,0.55,19.0012,71,8,2023-12-08
winter,0,12,7,False,4,True,clear,9.02,10.605,0.6,15.0013,244,8,2023-12-08
winter,0,12,8,False,4,True,clear,9.02,10.605,0.55,19.0012,429,8,2023-12-08
winter,0,12,9,False,4,True,clear,9.84,10.605,0.52,26.0027,225,8,2023-12-08
winter,0,12,10,False,4,True,clear,10.66,11.365,0.52,22.0028,110,8,2023-12-08
winter,0,12,11,False,4,True,clear,11.48,13.635,0.52,16.997899999999998,106,8,2023-12-08
winter,0,12,12,False,4,True,clear,11.48,12.88,0.52,22.0028,156,8,2023-12-08
winter,0,12,13,False,4,True,clear,12.3,13.635,0.49,23.9994,124,8,2023-12-08
winter,0,12,14,False,4,True,clear,13.12,15.15,0.45,16.997899999999998,137,8,2023-12-08
winter,0,12,15,False,4,True,clear,13.12,16.665,0.45,8.9981,117,8,2023-12-08
winter,0,12,16,False,4,True,clear,13.12,15.909999999999998,0.45,12.998,208,8,2023-12-08
winter,0,12,17,False,4,True,clear,12.3,15.909999999999998,0.49,7.0015,331,8,2023-12-08
winter,0,12,18,False,4,True,clear,11.48,13.635,0.52,15.0013,318,8,2023-12-08
winter,0,12,19,False,4,True,clear,10.66,13.635,0.56,7.0015,232,8,2023-12-08
winter,0,12,20,False,4,True,clear,10.66,13.635,0.6,7.0015,175,8,2023-12-08
winter,0,12,21,False,4,True,clear,11.48,15.15,0.61,6.0032,139,8,2023-12-08
winter,0,12,22,False,4,True,clear,10.66,13.635,0.65,8.9981,92,8,2023-12-08
winter,0,12,23,False,4,True,clear,9.84,12.88,0.7,7.0015,61,8,2023-12-08
winter,0,12,0,False,5,True,clear,9.84,14.395,0.65,0.0,34,9,2023-12-09
winter,0,12,1,False,5,True,clear,9.84,14.395,0.65,0.0,14,9,2023-12-09
winter,0,12,2,False,5,True,clear,9.84,14.395,0.7,0.0,12,9,2023-12-09
winter,0,12,3,False,5,True,clear,9.02,13.635,0.8,0.0,6,9,2023-12-09
winter,0,12,4,False,5,True,clear,9.02,13.635,0.8,0.0,2,9,2023-12-09
winter,0,12,5,False,5,True,clear,9.02,13.635,0.8,0.0,20,9,2023-12-09
winter,0,12,6,False,5,True,clear,9.02,12.88,0.8,6.0032,63,9,2023-12-09
winter,0,12,7,False,5,True,clear,9.02,12.88,0.75,6.0032,199,9,2023-12-09
winter,0,12,8,False,5,True,clear,9.84,14.395,0.81,0.0,385,9,2023-12-09
winter,0,12,9,False,5,True,clear,10.66,14.395,0.81,6.0032,264,9,2023-12-09
winter,0,12,10,False,5,True,misty,12.3,15.15,0.7,11.0014,126,9,2023-12-09
winter,0,12,11,False,5,True,clear,13.12,15.15,0.7,16.997899999999998,136,9,2023-12-09
winter,0,12,12,False,5,True,clear,14.76,16.665,0.57,19.9995,173,9,2023-12-09
winter,0,12,13,False,5,True,clear,15.58,19.695,0.5,12.998,168,9,2023-12-09
winter,0,12,14,False,5,True,clear,15.58,19.695,0.46,19.0012,187,9,2023-12-09
winter,0,12,15,False,5,True,clear,15.58,19.695,0.46,19.0012,189,9,2023-12-09
winter,0,12,16,False,5,True,clear,14.76,17.424999999999997,0.62,8.9981,250,9,2023-12-09
winter,0,12,17,False,5,True,clear,13.94,17.424999999999997,0.66,7.0015,362,9,2023-12-09
